record_id,name_code,web_site,genus,subgenus,species,infraspecies_parent_name_code,infraspecies,infraspecies_marker,author,accepted_name_code,comment,scrutiny_date,sp2000_status_id,database_id,specialist_id,family_id,specialist_code,family_code,is_accepted_name,gsdtaxonguid,gsdnameguid,is_extinct,has_preholocene,has_modern,reference_year,ref_source,as_authors,as_edition,as_journal,as_note,as_pages,as_volume,as_year
8991,3a753e7d-7e67-43ff-878a-b9b2751d81af,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20hauturuanum,Lophodermium,\N,hauturuanum,\N,\N,\N,"P. R. Johnst., 1989",3a753e7d-7e67-43ff-878a-b9b2751d81af,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1989,In: N.Z. Jl Bot. 27(2):255.,P.R. Johnston,\N,Jl Bot.,\N,255,27(2),1989
8992,5260e6cc-8e38-4e45-8521-f7a26c9e1b22,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20baculiferum,Lophodermium,\N,baculiferum,\N,\N,\N,"Mayr, 1890",5260e6cc-8e38-4e45-8521-f7a26c9e1b22,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1890,In: Die Waldungen von Nordamerika:313.,H. Mayr,\N,\N,\N,313,\N,1890
8993,7dad36f8-c20d-4572-8517-ab3954d0b2e2,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20gramineum,Lophodermium,\N,gramineum,\N,\N,\N,"(Fr.) Chevall., 1826",7dad36f8-c20d-4572-8517-ab3954d0b2e2,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1826,In: Fl. gén. env. Paris (Paris) 1:435.,F.F. Chevallier,\N,Fl. gén. env. Paris (Paris),\N,435,1,1826
8994,dfcb8753-14fc-4288-bdec-63619eeb80d1,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20geniculosporum,Lophodermium,\N,geniculosporum,\N,\N,\N,"Spooner, 1991",dfcb8753-14fc-4288-bdec-63619eeb80d1,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1991,In: Kew Bull. 46(1):78.,B.M. Spooner,\N,"Mt. Kinabalu, Sabah Kew Bull.",\N,78,46(1),1991
8995,47242ce7-0633-48e6-9408-f3136e109380,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20kinabaluense,Lophodermium,\N,kinabaluense,\N,\N,\N,"Spooner, 1991",47242ce7-0633-48e6-9408-f3136e109380,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1991,In: Kew Bull. 46(1):83.,B.M. Spooner,\N,"Mt. Kinabalu, Sabah Kew Bull.",\N,83,46(1),1991
8996,d5fbbe3e-8cb9-494f-a1fd-629dd331bdde,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20intricatum,Lophodermium,\N,intricatum,\N,\N,\N,"Spooner, 1991",d5fbbe3e-8cb9-494f-a1fd-629dd331bdde,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1991,In: Kew Bull. 46(1):80.,B.M. Spooner,\N,"Mt. Kinabalu, Sabah Kew Bull.",\N,80,46(1),1991
8997,299d1f3c-12dc-4664-a29e-f083d482747b,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20litseaeoides,Lophodermium,\N,litseaeoides,\N,\N,\N,"Spooner, 1991",299d1f3c-12dc-4664-a29e-f083d482747b,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1991,In: Kew Bull. 46(1):89.,B.M. Spooner,\N,"Mt. Kinabalu, Sabah Kew Bull.",\N,89,46(1),1991
8998,314b04ff-2f26-4955-9d29-a2816c9698c8,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20lanceolatum,Lophodermium,\N,lanceolatum,\N,\N,\N,"Spooner, 1991",314b04ff-2f26-4955-9d29-a2816c9698c8,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1991,In: Kew Bull. 46(1):85.,B.M. Spooner,\N,"Mt. Kinabalu, Sabah Kew Bull.",\N,85,46(1),1991
8999,385ee52c-b9a2-4dbf-90da-763dcfa98815,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20ramulosum,Lophodermium,\N,ramulosum,\N,\N,\N,"Spooner, 1991",385ee52c-b9a2-4dbf-90da-763dcfa98815,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1991,In: Kew Bull. 46(1):92.,B.M. Spooner,\N,"Mt. Kinabalu, Sabah Kew Bull.",\N,92,46(1),1991
9000,bb646af3-6ef0-4134-a89a-8bf32274c55f,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20mahuianum,Lophodermium,\N,mahuianum,\N,\N,\N,"P. R. Johnst., 1989",bb646af3-6ef0-4134-a89a-8bf32274c55f,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1989,In: N.Z. Jl Bot. 27(2):259.,P.R. Johnston,\N,Jl Bot.,\N,259,27(2),1989
9001,2130dfe5-75df-406a-ab3a-048049649f94,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20mangatepopense,Lophodermium,\N,mangatepopense,\N,\N,\N,"P. R. Johnst., 1989",2130dfe5-75df-406a-ab3a-048049649f94,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1989,In: N.Z. Jl Bot. 27(2):261.,P.R. Johnston,\N,Jl Bot.,\N,261,27(2),1989
9002,445a4688-23ed-4219-9e26-9d8f8f7541d8,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20medium,Lophodermium,\N,medium,\N,\N,\N,"P. R. Johnst., 1989",445a4688-23ed-4219-9e26-9d8f8f7541d8,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1989,In: N.Z. Jl Bot. 27(2):261.,P.R. Johnston,\N,Jl Bot.,\N,261,27(2),1989
9003,f84b29a4-972e-457f-abd8-1b7fdd1f289a,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20nigrofactum,Lophodermium,\N,nigrofactum,\N,\N,\N,"P. R. Johnst., 1989",f84b29a4-972e-457f-abd8-1b7fdd1f289a,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1989,In: N.Z. Jl Bot. 27(2):264.,P.R. Johnston,\N,Jl Bot.,\N,264,27(2),1989
9004,69f26241-c3c5-4c69-ad62-c53990baaf79,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20rectangulare,Lophodermium,\N,rectangulare,\N,\N,\N,"P. R. Johnst., 1989",69f26241-c3c5-4c69-ad62-c53990baaf79,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1989,In: N.Z. Jl Bot. 27(2):265.,P.R. Johnston,\N,Jl Bot.,\N,265,27(2),1989
9005,aa5fd4b5-c633-440f-a3e0-555b2c5de5f4,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20rubrum,Lophodermium,\N,rubrum,\N,\N,\N,"P. R. Johnst., 1989",aa5fd4b5-c633-440f-a3e0-555b2c5de5f4,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1989,In: N.Z. Jl Bot. 27(2):267.,P.R. Johnston,\N,Jl Bot.,\N,267,27(2),1989
9006,597a4169-36e6-46c6-bc99-acfa90c41efb,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20tindalii,Lophodermium,\N,tindalii,\N,\N,\N,"P. R. Johnst., 1989",597a4169-36e6-46c6-bc99-acfa90c41efb,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1989,In: N.Z. Jl Bot. 27(2):268.,P.R. Johnston,\N,Jl Bot.,\N,268,27(2),1989
9007,aeea222f-4509-417c-8d29-a82efa6d4f97,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20unciniae,Lophodermium,\N,unciniae,\N,\N,\N,"P. R. Johnst., 1989",aeea222f-4509-417c-8d29-a82efa6d4f97,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1989,In: N.Z. Jl Bot. 27(2):273.,P.R. Johnston,\N,Jl Bot.,\N,273,27(2),1989
9008,3776cbb6-7cce-453a-9b26-a9a4bc4c607e,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20staleyi,Lophodermium,\N,staleyi,\N,\N,\N,"Minter, 1981",3776cbb6-7cce-453a-9b26-a9a4bc4c607e,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1981,In: Mycol. Pap. 147:22.,D.W. Minter,\N,\N,\N,22,Mycol. Pap. 147,1981
9009,b6696c99-f5cc-4b05-906d-e7e8a7e62f74,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20juniperinum,Lophodermium,\N,juniperinum,\N,\N,\N,"(Fr.) De Not., 1847",b6696c99-f5cc-4b05-906d-e7e8a7e62f74,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1847,In: G. bot. ital. 2(7-8):46.,G. De Notaris,\N,G. bot. ital.,\N,46,2(7-8),1847
9010,a919da5d-4424-4e3d-a4a5-83e5dc4782ee,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20herbarum,Lophodermium,\N,herbarum,\N,\N,\N,"(Fr.) Fuckel, 1874",a919da5d-4424-4e3d-a4a5-83e5dc4782ee,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1874,In: Jb. nassau. Ver. Naturk. 27-28:50.,K.W.G.L. Fuckel,\N,Jb. nassau. Ver. Naturk.,\N,50,27-28,1874
9011,b2f30e69-dba7-4e41-b782-8ffacbfe817a,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20intermissum,Lophodermium,\N,intermissum,\N,\N,\N,"Starbäck, 1895",b2f30e69-dba7-4e41-b782-8ffacbfe817a,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1895,"In: Bih. K. svenska VetenskAkad. Handl., Afd. 3 21(no. 1):17.",K. Starbäck,\N,"Bih. K. svenska VetenskAkad. Handl., Afd.",\N,17,3 21(no. 1),1895
9012,a17146c4-71ef-407a-aff9-210046420704,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20typhinum,Lophodermium,\N,typhinum,\N,\N,\N,"(Fr.) Lambotte, 1880",a17146c4-71ef-407a-aff9-210046420704,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1880,In: Fl. myc. Belg. (Verviers) 2:452.,J.B.É. Lambotte,\N,Fl. myc. Belg. (Verviers),\N,452,2,1880
9013,810a40cc-4188-4bb3-87d2-475d36ee3f64,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20subtropicale,Lophodermium,\N,subtropicale,\N,\N,\N,"Speg., 1912",810a40cc-4188-4bb3-87d2-475d36ee3f64,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1912,In: Anal. Mus. nac. Hist. nat. B. Aires 23:88.,C.L. Spegazzini,\N,Anal. Mus. nac. Hist. nat. B. Aires,\N,88,23,1912
9014,e96ceba6-43f3-4e0f-8e72-938843d2ddff,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20pinastri,Lophodermium,\N,pinastri,\N,\N,\N,"(Schrad.) Chevall., 1826",e96ceba6-43f3-4e0f-8e72-938843d2ddff,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1826,In: Fl. gén. env. Paris (Paris) 1:436.,F.F. Chevallier,\N,Fl. gén. env. Paris (Paris),\N,436,1,1826
9015,3981afa4-1318-447b-9d08-101525e36485,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20culmigenum,Lophodermium,\N,culmigenum,\N,\N,\N,"(Fr.) De Not., 1847",3981afa4-1318-447b-9d08-101525e36485,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1847,In: G. bot. ital. 2(7-8):47.,G. De Notaris,\N,G. bot. ital.,\N,47,2(7-8),1847
9016,58eec9ed-d4ed-4fa9-8c0f-700a08366ab0,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20eximium,Lophodermium,\N,eximium,\N,\N,\N,"Ces., 1882",58eec9ed-d4ed-4fa9-8c0f-700a08366ab0,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1882,In: Hedwigia 21(1):7.,Rabenhorst,\N,Hedwigia,\N,7,21(1),1882
9017,b23a35a0-8037-4aa0-833b-e8406138c59e,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20arundinaceum,Lophodermium,\N,arundinaceum,\N,\N,\N,"(Schrad.) Chevall., 1826",b23a35a0-8037-4aa0-833b-e8406138c59e,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1826,In: Fl. gén. env. Paris (Paris) 1:435.,F.F. Chevallier,\N,Fl. gén. env. Paris (Paris),\N,435,1,1826
9018,eb8a0444-7045-412e-8975-29be1ee856fb,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20leptothecium,Lophodermium,\N,leptothecium,\N,\N,\N,"Speg., 1885",eb8a0444-7045-412e-8975-29be1ee856fb,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1885,In: Anal. Soc. cient. argent. 19(6):261.,C.L. Spegazzini,\N,Anal. Soc. cient. argent.,\N,261,19(6),1885
9019,60ca01a2-b722-4360-abf3-283532a06ccf,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20laricinum,Lophodermium,\N,laricinum,\N,\N,\N,"Duby, 1861",60ca01a2-b722-4360-abf3-283532a06ccf,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1861,In: Mém. Soc. Phys. Hist. nat. Genève 16(1):58.,J.É. Duby,\N,Mém. Soc. Phys. Hist. nat. Genève,\N,58,16(1),1861
9020,4c7f4870-7ea8-4a41-aee9-8501c1c24b6b,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20punctiforme,Lophodermium,\N,punctiforme,\N,\N,\N,"(Fr.) Fuckel, 1870",4c7f4870-7ea8-4a41-aee9-8501c1c24b6b,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1870,In: Jb. nassau. Ver. Naturk. 23-24:255.,K.W.G.L. Fuckel,\N,Jb. nassau. Ver. Naturk.,\N,255,23-24,1870
9021,9627f728-1e87-4c6b-9f9d-f95d1b0cf006,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20vrieseae,Lophodermium,\N,vrieseae,\N,\N,\N,"Rehm, 1900",9627f728-1e87-4c6b-9f9d-f95d1b0cf006,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1900,In: Hedwigia 39(4):212.,H.S.L.F.F. Rehm,\N,Hedwigia,\N,212,39(4),1900
9022,e2bd72d1-c815-4d2f-9cec-58465b7fbc5a,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20versicolor,Lophodermium,\N,versicolor,\N,\N,\N,"(Wahlenb.) Rehm, 1887",e2bd72d1-c815-4d2f-9cec-58465b7fbc5a,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1887,"In: Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1.3(lief. 28):48.",Winter,Edn 2,"Rabenh. Krypt.-Fl.,",\N,48,(Leipzig) 1.3(lief. 28),1887
9023,b38af29f-392c-4419-b0f3-26243b08b0cd,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20caricinum,Lophodermium,\N,caricinum,\N,\N,\N,"(Roberge ex Desm.) Duby, 1861",b38af29f-392c-4419-b0f3-26243b08b0cd,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1861,In: Mém. Soc. Phys. Hist. nat. Genève 16(1):59.,J.É. Duby,\N,Mém. Soc. Phys. Hist. nat. Genève,\N,59,16(1),1861
9024,ff2cd18b-6d7b-4622-ad82-52a961fe5d78,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20reyesianum,Lophodermium,\N,reyesianum,\N,\N,\N,"Rehm, 1914",ff2cd18b-6d7b-4622-ad82-52a961fe5d78,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1914,In: Leafl. of Philipp. Bot. 6(no. 103):2233.,H.S.L.F.F. Rehm,\N,Leafl. of Philipp. Bot.,\N,2233,6(no. 103),1914
9025,c38aed31-72f1-4475-8f71-1d10280a2b1f,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20abietis,Lophodermium,\N,abietis,\N,\N,\N,"Rostr., 1889",c38aed31-72f1-4475-8f71-1d10280a2b1f,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1889,In: Farl. Snylt. Danm. Skove (Copenhagen):17.,F.G.E. Rostrup,\N,Farl. Snylt. Danm. Skove (Copenhagen):,\N,17,\N,1889
9026,9c5bd9de-3e8e-431a-a327-04a08298a7ed,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20seriatum,Lophodermium,\N,seriatum,\N,\N,\N,"(Lib.) De Not., 1847",9c5bd9de-3e8e-431a-a327-04a08298a7ed,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1847,In: G. bot. ital. 2(7-8):47.,G. De Notaris,\N,G. bot. ital.,\N,47,2(7-8),1847
9027,ee6edc25-606b-4f79-8d5a-4bec21bfcd8f,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20actinothyrium,Lophodermium,\N,actinothyrium,\N,\N,\N,"(Fuckel) Sacc., 1883",ee6edc25-606b-4f79-8d5a-4bec21bfcd8f,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1883,In: Syll. fung. (Abellini) 2:797.,P.A. Saccardo,\N,Syll. fung. (Abellini),\N,797,2,1883
9028,4f31ec29-8425-418a-8586-d413bff73333,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20maculare,Lophodermium,\N,maculare,\N,\N,\N,"(Fr.) De Not., 1847",4f31ec29-8425-418a-8586-d413bff73333,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1847,In: G. bot. ital. 2(7-8):45.,G. De Notaris,\N,G. bot. ital.,\N,45,2(7-8),1847
9029,ad8d1932-0ed0-4f64-9c4d-caaef728bbf6,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20rotundatum,Lophodermium,\N,rotundatum,\N,\N,\N,"Syd. & P. Syd., 1914",ad8d1932-0ed0-4f64-9c4d-caaef728bbf6,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1914,In: Annls mycol. 12(2):201.,Syd. & P. Syd.,\N,\N,\N,201,12(2),1914
9030,63380468-1b9f-48d4-9c4b-4971188dec7b,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20melaleucum,Lophodermium,\N,melaleucum,\N,\N,\N,"(Fr.) De Not., 1847",63380468-1b9f-48d4-9c4b-4971188dec7b,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1847,In: G. bot. ital. 2(7-8):44.,G. De Notaris,\N,G. bot. ital.,\N,44,2(7-8),1847
9031,b33801b1-11ca-4d2a-b47c-aaddc0459b55,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20neesii,Lophodermium,\N,neesii,\N,\N,\N,"Duby, 1861",b33801b1-11ca-4d2a-b47c-aaddc0459b55,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1861,In: Mém. Soc. Phys. Hist. nat. Genève 16(1):57.,J.É. Duby,\N,Mém. Soc. Phys. Hist. nat. Genève,\N,57,16(1),1861
9032,91f77956-721f-49cc-988f-7618062dbe68,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20oxycocci,Lophodermium,\N,oxycocci,\N,\N,\N,"(Fr.) Duby, 1861",91f77956-721f-49cc-988f-7618062dbe68,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1861,In: Mém. Soc. Phys. Hist. nat. Genève 16(1):56.,J.É. Duby,\N,Mém. Soc. Phys. Hist. nat. Genève,\N,56,16(1),1861
9033,cbd57966-2f3d-4186-8617-089e3397e3d2,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20apiculatum,Lophodermium,\N,apiculatum,\N,\N,\N,"(Wormsk. ex Fr.) Duby, 1883",cbd57966-2f3d-4186-8617-089e3397e3d2,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1883,In: Syll. fung. (Abellini) 2:797.,J.É. Duby,\N,Syll. fung. (Abellini),\N,797,2,1883
9034,004189e3-4b6e-4266-9b0b-0aab2f314d38,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20aleuritis,Lophodermium,\N,aleuritis,\N,\N,\N,"Rehm, 1914",004189e3-4b6e-4266-9b0b-0aab2f314d38,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1914,In: Leafl. of Philipp. Bot. 6(no. 103):2232.,H.S.L.F.F. Rehm,\N,Leafl. of Philipp. Bot.,\N,2232,6(no. 103),1914
9035,14f8feae-f5d8-47ce-be78-0df62a9727ee,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20orbiculare,Lophodermium,\N,orbiculare,\N,\N,\N,"(Ehrenb.) Sacc., 1883",14f8feae-f5d8-47ce-be78-0df62a9727ee,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1883,In: Syll. fung. (Abellini) 2:799.,P.A. Saccardo,\N,Syll. fung. (Abellini),\N,799,2,1883
9036,80ebf8d8-3bb2-48f1-9866-9db3a4b979cb,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20paeoniae,Lophodermium,\N,paeoniae,\N,\N,\N,"Rehm, 1897",80ebf8d8-3bb2-48f1-9866-9db3a4b979cb,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1897,In: Bot. Notiser:259.,H.S.L.F.F. Rehm,\N,Bot. Notiser:,\N,259,\N,1897
9037,3efdcc94-f2da-462f-a591-423bc19c72d9,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20alpinum,Lophodermium,\N,alpinum,\N,\N,\N,"Rehm, 1912",3efdcc94-f2da-462f-a591-423bc19c72d9,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1912,In: Ber. bayer. bot. Ges. 13:119.,H.S.L.F.F. Rehm,\N,Ber. bayer. bot. Ges.,\N,119,13,1912
9038,cee900af-7b76-4c57-8217-170d3188b6e4,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20airarum,Lophodermium,\N,airarum,\N,\N,\N,"(Fr.) Hilitzer, 1929",cee900af-7b76-4c57-8217-170d3188b6e4,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1929,In: V?d. Spisy ?sl. Akad. zem?d. 3:94.,A.C. Hilitzer,\N,V?d. Spisy ?sl. Akad. zem?d.,\N,94,3,1929
9039,6514a639-7a73-4718-aaa3-5bf4778f00e7,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20nitens,Lophodermium,\N,nitens,\N,\N,\N,"Darker, 1932",6514a639-7a73-4718-aaa3-5bf4778f00e7,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1932,In: Contr. Arnold Arbor. 1:74.,G.D. Darker,\N,Contr. Arnold Arbor.,\N,74,1,1932
9040,191c5c1d-2811-49e2-ac0e-b72c822c28da,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20minus,Lophodermium,\N,minus,\N,\N,\N,"(Tehon) P. R. Johnst., 1989",191c5c1d-2811-49e2-ac0e-b72c822c28da,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1989,In: Sydowia 41:174.,P.R. Johnston,\N,\N,\N,174,41,1989
