4128,abb0e219-0c39-43bd-80a6-06e0d9bb8984,,Thindyla,\N,litoralis,\N,\N,\N,Kraus (1954),abb0e219-0c39-43bd-80a6-06e0d9bb8984,\N,2006-02-27,1,42,14,2893,\N,efdd6849-905a-47e4-bf3c-0c8fab0899ef,1,\N,\N,0,0,0,1954
6421,bb921b56-415a-41a0-99cb-2c1df6b925a3,https://www.biodiversitylibrary.org/page/33374805,Rhombocephalus,\N,parvus,\N,\N,\N,"Newport, 1845",39dfebc6-56fc-4430-820f-b02e1af0184e,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1845
6033,36667760-ea9b-425d-ab1d-4c2420a3432b,https://www.biodiversitylibrary.org/page/25093549,Scutigera,\N,araneoides,\N,\N,\N,Pallas (1772),c01fc67d-16d3-4186-96f6-2e4146a9d4b0,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1772
5656,5e9f1bb1-f4a8-4853-94aa-eaf10d0e0ded,https://www.biodiversitylibrary.org/page/30679941,Arthronomalus,\N,puncticeps,\N,\N,\N,"Lucas, 1849",0040900f-bb1b-4763-b2e4-5f92b7127659,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1849
8988,530c812e-b5b1-4f2a-9cc8-d2b4226bb2b8,,Lophodermium,\N,kaikawakae,\N,\N,\N,"P. R. Johnst., 1989",530c812e-b5b1-4f2a-9cc8-d2b4226bb2b8,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1989
1181,80c0b11e-4085-4ec8-a4d6-26e374fca3ae,,Geranium,\N,suzukii,\N,\N,\N,Masam.,80c0b11e-4085-4ec8-a4d6-26e374fca3ae,\N,2017-09,1,48,9,1005,\N,5ee133d2-a192-47e5-af65-a753667b9f68,1,\N,\N,0,0,0,1931
9771,e93e8ace-7940-42ca-96e5-c513fd9c7034,,Lophodermium,\N,pinastri,\N,uncinatum,f.,"Roum., 1896",e96ceba6-43f3-4e0f-8e72-938843d2ddff,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1896
1312,0d0b45e4-36c6-412d-af11-3cf5c1bef017,https://www.biodiversitylibrary.org/page/33614024,Geranium,\N,editum,\N,\N,\N,Veldkamp,0d0b45e4-36c6-412d-af11-3cf5c1bef017,\N,2017-09,1,48,9,1005,\N,5ee133d2-a192-47e5-af65-a753667b9f68,1,\N,\N,0,0,0,1978
2010,6cd9664f-8527-4dde-b61a-2b76e9d93fe2,,Geranium,\N,pratense,\N,litwinowi,var.,"Woronow in Kusn., N. Busch & Fomin",dd075e29-9b96-406f-a5c3-f4acc4b7c82a,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1908
1522,2b25c417-d37b-4c29-9aa3-fc38fb787a13,,Geranium,\N,albiflorum,\N,lilacinum,f.,Krylov ex Bobrov in Kom. & al. (eds.),4ba0f0ce-fbfe-4016-8630-517e898ecd06,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1949
6958,96ef72b0-cccb-4725-9dfd-267849116648,,Eupolybothrus,Propolybothrus,werneri,\N,\N,\N,Attems (1902),96ef72b0-cccb-4725-9dfd-267849116648,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1902
9389,7e7890e1-4d84-4af7-8ead-b2e6a9d99165,https://www.biodiversitylibrary.org/page/4316329,Stictis,\N,phacidioides,\N,\N,\N,"Fr., 1822",7cc7895e-8e1a-43e6-ae4d-2ab6b5699aa4,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1822
3405,27fbc157-a63b-4f19-9205-fbfcc561c55a,https://www.biodiversitylibrary.org/page/29448365,Proschizotaenia,\N,mediocris,\N,\N,\N,"Silvestri, 1907",27fbc157-a63b-4f19-9205-fbfcc561c55a,\N,2006-02-27,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1907
8150,7a1dcf59-8b67-49bb-ac17-0e36131a9caa,,Lithobius,Lithobius,mediolus,\N,\N,\N,"Chamberlin R., 1952",48381946-6bad-4d32-91be-b8747cf43313,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1952
10232,0c1b88ae-21d0-44c9-af3a-e8282f87db30,,Clithris,\N,camelliae,\N,\N,\N,"(Teng) Tehon, 1939",7ce52f61-2f9f-465c-9e80-b931c4eea277,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1939
6595,0d880e1d-fd5e-4e31-a828-5a8679f25a43,https://www.biodiversitylibrary.org/page/51999643,Cormocephalus,\N,dispar,\N,\N,\N,"Porat, 1871",f272598e-02f2-4e6b-8c30-5c42edc7fcdd,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1871
9707,389b03bb-687e-411e-95ea-1626643e6298,https://www.biodiversitylibrary.org/page/4302021,Clithris,\N,grisea,\N,\N,\N,"(Schwein.) Ellis & Everh., 1892",7692d266-3e19-45e6-9ea6-6c0b8e592150,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1892
1058,ee951264-57b4-40d7-ae25-3e4f2d02207a,https://www.biodiversitylibrary.org/page/42639915,Geranium,\N,holosericeum,\N,\N,\N,Willd. ex Spreng.,ee951264-57b4-40d7-ae25-3e4f2d02207a,\N,2017-09,1,48,9,1005,\N,5ee133d2-a192-47e5-af65-a753667b9f68,1,\N,\N,0,0,0,1826
1972,50ec4714-77c4-47f9-9f87-bad620259a9b,,Geranium,\N,pratense,\N,parviflorum,var.,Opiz,dd075e29-9b96-406f-a5c3-f4acc4b7c82a,\N,\N,2,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1852
10346,69e751c1-d75b-4fb5-b8d1-f33c0fddef35,,Spathularia,\N,flavida,\N,rufa,subsp.,"(Schmidel) Pers., 1822",88bdc511-7592-493c-8076-3b787c024304,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1822
8265,8576f9e5-a71f-4912-8b5f-eca89ed043dc,https://www.biodiversitylibrary.org/page/25093516,Lithobius,Lithobius,vulgaris,\N,\N,\N,"Leach, 1817",da06098c-7940-448e-9a52-7b0d14791bd2,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1817
1065,f02c7f40-0e32-475e-9fca-ff5246b6de40,https://www.biodiversitylibrary.org/page/28739093,Geranium,\N,homeanum,\N,\N,\N,Turcz.,f02c7f40-0e32-475e-9fca-ff5246b6de40,\N,2017-09,1,48,9,1005,\N,5ee133d2-a192-47e5-af65-a753667b9f68,1,\N,\N,0,0,0,1863
4981,b0c0de2c-f1d9-4c72-8a63-49bd7b4d1f69,https://www.biodiversitylibrary.org/page/8796607,Hemiscolopendra,\N,michaelseni,\N,\N,\N,Attems (1903),b0c0de2c-f1d9-4c72-8a63-49bd7b4d1f69,\N,2006-02-27,1,42,4,2910,\N,5bb2b5cf-7a38-4dbe-bd22-7d0bcd6ded05,1,\N,\N,0,0,0,1903
3574,4270f04a-8560-4522-a7f6-64dec3138667,https://www.biodiversitylibrary.org/page/50901507,Polycricus,\N,fossor,\N,\N,\N,"Chamberlin, 1940",4270f04a-8560-4522-a7f6-64dec3138667,\N,2006-02-27,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1940
6298,af026419-76c8-4fcd-b0e3-8c80afa67263,https://www.biodiversitylibrary.org/page/41355489,Scolopendra,\N,longicornis,\N,\N,\N,"Newport, 1844",43a7156a-d576-40ea-aec1-bf03eaae4f99,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1844
5806,2b0f4518-5938-45e9-b07a-1f8a57607e94,https://www.biodiversitylibrary.org/page/43759437,Lithobius,Lithobius,falteronensis,\N,\N,\N,"Manfredi, 1936",d4be7155-1aad-4d37-afdb-724ac02b63c2,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1936
6420,10d84c84-21ab-4116-892b-4f839d9be58a,,Scolopendra,\N,cingulata,\N,krüperi,subsp.,,39dfebc6-56fc-4430-820f-b02e1af0184e,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1901
6325,90c42abe-069d-4331-ba60-fc5fd4dac12f,https://www.biodiversitylibrary.org/page/52765018,Scolopendra,\N,planiceps,\N,\N,\N,"Newport, 1845",045b88fc-3603-4a6f-829a-0cf56831c080,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1845
7574,cf90cd44-7786-43c6-aa14-d65243b273be,,Lamyctes,Metalamyctes,baeckstroemi,\N,\N,\N,"Verhoeff, 1924",cf90cd44-7786-43c6-aa14-d65243b273be,\N,2006-02-27,1,42,1,2913,\N,86549e5f-dbc5-460d-9edc-37ea25412837,1,\N,\N,0,0,0,1924
6805,d52c5a33-265c-4ac7-94e7-924265d84fe0,https://www.biodiversitylibrary.org/page/10338809,Cryptops,Cryptops,monilisin,\N,\N,\N,"Gervais, 1849",d52c5a33-265c-4ac7-94e7-924265d84fe0,\N,2006-02-27,1,42,4,2911,\N,8288e264-4b7b-4946-83f6-13c173aa7025,1,\N,\N,0,0,0,1849
8743,0c4cd59d-b857-4c2e-8cff-4bd2fdd5e7d2,,Coccomyces,\N,occultus,\N,\N,\N,"Y. R. Lin & Z. Z. Li, 1999",0c4cd59d-b857-4c2e-8cff-4bd2fdd5e7d2,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1999
2678,608f7302-c29b-403c-ac27-6625d0164d90,,Geranium,\N,jinchuanense,\N,\N,\N,Z.M. Tan,cb2ff5cb-d284-4720-a3ed-5c720a421149,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1994
5402,777499d9-aa33-4507-8575-fdd9914b4ae6,https://www.biodiversitylibrary.org/page/2809720,Tidabius,\N,suitus,\N,\N,\N,"Chamberlin, 1911",777499d9-aa33-4507-8575-fdd9914b4ae6,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1911
2849,6fb4e2ff-f493-478f-a449-421749723032,,Geranium,\N,bohemicum,\N,lanuginosum,subsp.,(Lam.) O. Bolòs & Vigo,7ba448a7-7c19-400e-bd7f-bc348cdee7f6,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1974
2855,be706c92-4b33-46f5-96a7-9ebdaeb086b7,,Geranium,\N,wilfordii,\N,pilicalyx,var.,T. Yamaz.,462bd16a-6bb4-4cb2-b997-b8a213dd9ef9,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1993
1563,415a4dcb-f6c0-4ec4-a3c5-ba53e62c1af2,,Geranium,\N,robertianum,\N,tenuisectum,var.,Schur,567b2915-2144-4ed4-9892-003ab81e5a5f,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1877
4092,e333b6df-9e11-444b-a2f9-8945fe8c7606,https://www.biodiversitylibrary.org/page/5650670,Schendyla,\N,vizzavonae,\N,\N,\N,"Léger & Duboscq, 1903",e333b6df-9e11-444b-a2f9-8945fe8c7606,\N,2006-04-12,1,42,11,2893,\N,efdd6849-905a-47e4-bf3c-0c8fab0899ef,1,\N,\N,0,0,0,1903
2163,4610a78d-df0e-4a18-bd2f-593db2deea54,,Geranium,\N,sylvaticum,\N,subeglandulosum,subsp.,(Rupr.) Graebn. in Asch. & Graebn.,cc0afa7c-1ed2-4789-b064-b7b3292c11ad,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1913
4060,a3922f69-1113-4fbe-8c54-6eb868e7d76a,,Arrup,\N,areolatus,\N,\N,\N,Shinohara (1957),a3922f69-1113-4fbe-8c54-6eb868e7d76a,\N,2006-02-27,1,42,7,2892,\N,9555012f-a0b7-48cc-acf7-a48504ae2eb2,1,\N,\N,0,0,0,1957
4438,441e888c-55a8-4f51-bc6d-0bb141bf46cc,https://www.biodiversitylibrary.org/page/10338998,Agathothus,\N,gracilis,\N,\N,\N,Bollman (1888),441e888c-55a8-4f51-bc6d-0bb141bf46cc,\N,2006-02-27,1,42,7,2900,\N,cded5651-98f4-465b-94b8-b2386f9b55b9,1,\N,\N,0,0,0,1888
1268,326d5df0-acf7-48aa-ac5c-37c50afc359f,https://www.biodiversitylibrary.org/page/34048642,Geranium,\N,solanderi,\N,\N,\N,Carolin,326d5df0-acf7-48aa-ac5c-37c50afc359f,\N,2017-09,1,48,9,1005,\N,5ee133d2-a192-47e5-af65-a753667b9f68,1,\N,\N,0,0,0,1965
8359,73fec33b-234c-47df-a0d1-49c8e2d664ac,,Lithobius,Lithobius,orotavae,\N,\N,\N,"Latzel, 1895",48c8f3ee-e995-4170-a4c6-2287afd831b2,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1885
1531,019f25b2-193a-412e-9628-579ff852998f,,Neurophyllodes,\N,multiflorum,\N,\N,\N,(A. Gray) O. Deg. & Greenwell in O. Deg.,4479c378-a61a-42ea-8f18-3dea6debead6,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1952
8920,6c130979-e421-4a39-bbbc-c06ab6fb3648,,Lophodermium,\N,saccharicola,\N,\N,\N,"S. J. Wang & Y. R. Lin, 2012",6c130979-e421-4a39-bbbc-c06ab6fb3648,\N,2017-10-27,1,25,5,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2012
7047,33b7ff22-7d47-4d96-ab73-7f5e662440e5,https://www.biodiversitylibrary.org/page/44834632,Lithobius,Ezembius,hirsutipes,\N,\N,\N,"Eason, 1989",33b7ff22-7d47-4d96-ab73-7f5e662440e5,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1989
3637,8049469e-11aa-48dc-a909-fed2c8fa710b,https://www.biodiversitylibrary.org/page/52055258,Geophilus,\N,pusillus,\N,\N,\N,"Meinert, 1870",8049469e-11aa-48dc-a909-fed2c8fa710b,Records from places other than North Africa deserve confirmation.,2006-02-27,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1870
8323,3192a099-74e9-4cb6-b0ee-ec48df2a6ed4,https://www.biodiversitylibrary.org/page/45886354,Lithobius,Lithobius,sulcatus,\N,\N,\N,"L. Koch, 1862",95f4e3ee-e4dd-4d94-9d13-0bf9662783f2,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1862
4330,70d4979b-a62c-4e04-8687-641c541d1ad4,,Thracophilus,\N,subterraneus,\N,\N,\N,"Verhoeff, 1943",70d4979b-a62c-4e04-8687-641c541d1ad4,\N,2006-04-12,1,42,11,2897,\N,d8c3c5bf-535e-474b-936e-c751a5d353be,1,\N,\N,0,0,0,1943
3838,43a25a18-2485-4f78-b324-c1fbc85500de,,Ribautia,\N,seydi,\N,\N,\N,"Ribaut, 1923",43a25a18-2485-4f78-b324-c1fbc85500de,\N,2006-02-27,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1923
4611,83771521-36c0-47fe-aa82-960c438ea66a,https://www.biodiversitylibrary.org/page/12531121,Thereuopoda,\N,clunifera,\N,\N,\N,Wood (1862),83771521-36c0-47fe-aa82-960c438ea66a,\N,2006-02-27,1,42,8,2906,\N,649803d6-bba5-4f5a-abac-e4a106f62163,1,\N,\N,0,0,0,1862
8921,80ca7985-7142-4626-bce8-2cf30b92225c,,Lophodermium,\N,urniforme,\N,\N,\N,"S. J. Wang & Y. R. Lin, 2014",80ca7985-7142-4626-bce8-2cf30b92225c,\N,2017-10-27,1,25,5,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2014
7205,1c945fe6-8e7d-4398-b6a2-d624f59293cf,,Lithobius,Monotarsobius,kurchevae,\N,\N,\N,Zalesskaja (1978),1c945fe6-8e7d-4398-b6a2-d624f59293cf,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1978
8111,7a36f52b-28a2-4a39-b297-7d24ae0ffc1d,,Lithobius,Lithobius,syntheticus,\N,\N,\N,Chamberlin (1925),3b93c9c6-2e1a-4626-9f88-730d7d6218fe,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1925
7468,b8dd1869-4717-48e5-a920-84942d50e685,,Bothropolys,Calopolys,dasys,\N,\N,\N,"Chamberlin, 1941",b8dd1869-4717-48e5-a920-84942d50e685,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1941
4233,0bd9270b-2f25-4872-b1a9-2c18a4f7f5e5,,Schendylops,\N,polypus,\N,\N,\N,Attems (1928),0bd9270b-2f25-4872-b1a9-2c18a4f7f5e5,\N,2006-02-27,1,42,14,2893,\N,efdd6849-905a-47e4-bf3c-0c8fab0899ef,1,\N,\N,0,0,0,1928
5467,e9ff1505-8414-4812-9d03-025a55aeec5c,,Paobius,\N,berkeleyensis,\N,\N,\N,Verhoeff (1937),e9ff1505-8414-4812-9d03-025a55aeec5c,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1937
2347,5ac2e231-1bc0-4c44-a9be-e78af34ae067,,Geranium,\N,gymnocaulon,\N,pumilum,f.,Rupr.,ebc0f437-a9f3-4cc5-9626-1cdfe6838dd5,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1869
4884,c5edeffa-d26e-4dd3-8f57-8a0b67d3c527,https://www.biodiversitylibrary.org/page/47519402,Cormocephalus,\N,pallidus,\N,\N,\N,"Silvestri, 1899",c5edeffa-d26e-4dd3-8f57-8a0b67d3c527,\N,2006-02-27,1,42,4,2910,\N,5bb2b5cf-7a38-4dbe-bd22-7d0bcd6ded05,1,\N,\N,0,0,0,1899
4103,b8f13d2c-8457-4183-b695-8919d38379ee,,Schendyla,\N,monoeci,\N,\N,\N,"Brölemann, 1904",b8f13d2c-8457-4183-b695-8919d38379ee,\N,2006-02-27,1,42,11,2893,\N,efdd6849-905a-47e4-bf3c-0c8fab0899ef,1,\N,\N,0,0,0,1904
5874,c3742908-8d7e-435e-8875-69a61200be08,,Bothriogaster,\N,egyptiacus,\N,judaica,subsp.,,a57974d5-fe47-4b86-a849-e0fb9700258f,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1929
5668,d4794177-b34a-4df7-818f-d4e4c32c8eb7,,Taschkentia,\N,armata,\N,\N,\N,"Verhoeff, 1930",5113364e-49a3-426e-9a5f-8ee81f41bb69,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1930
5998,6ae7341f-eb66-4dd9-950f-33678d67ee79,,Scolioplanes,\N,acuminata,\N,carniolensis,subsp.,,e857357c-ca9f-433d-8728-937b6b0834ca,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1895
9247,92295da1-9b3c-4043-81af-1d0829e9b008,,Terriera,\N,coacervata,\N,\N,\N,"Y. R. Lin & Q. Zheng, 2011",92295da1-9b3c-4043-81af-1d0829e9b008,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2011
6981,71de8bff-a98c-423a-9b89-6415d48959ce,https://www.biodiversitylibrary.org/page/2809892,Arebius,Arebius,oregonensis,\N,\N,\N,"Chamberlin, 1916",71de8bff-a98c-423a-9b89-6415d48959ce,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1916
4587,7962dc06-d0c6-4fd8-88ce-610a1f213e69,,Scutigera,\N,tonsoris,\N,\N,\N,"Würmli, 1977",7962dc06-d0c6-4fd8-88ce-610a1f213e69,\N,2006-02-27,1,42,8,2906,\N,649803d6-bba5-4f5a-abac-e4a106f62163,1,\N,\N,0,0,0,1977
8427,6177f8f6-fd90-4cd1-a046-76ad709305bb,,Lithobius,Lithobius,tricuspis,\N,belchenius,subsp.,,4f8125ec-9abf-4a58-bca0-df82e9c0f59c,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1935
5886,19863e9a-abcd-4c5e-b9cd-45e6a0476da3,https://www.biodiversitylibrary.org/page/51345015,Bothriogaster,\N,taeniatus,\N,\N,\N,C.L. Koch (1847),a57974d5-fe47-4b86-a849-e0fb9700258f,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1847
9566,0396ce71-d75d-4f2e-bb2a-823c4666458e,https://www.biodiversitylibrary.org/page/5750743,Phacidium,\N,peltiforme,\N,\N,\N,"Preuss, 1855",c737033a-944e-4db9-8892-83084cf215fd,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1855
7058,dd3c4399-967c-453a-91e9-3bcd88f34764,,Lithobius,Ezembius,fissuratus,\N,\N,\N,"Attems, 1934",dd3c4399-967c-453a-91e9-3bcd88f34764,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1934
6152,c1137733-5fcb-443a-bc66-c25363d02368,,Otocryptops,\N,ferrugineus,\N,sucoupi,subsp.,,dcba32fb-56eb-427f-9bea-8d0a497d6632,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1943
9891,1e69d585-d2ff-460e-a9a0-22cdfbdc3d88,https://www.biodiversitylibrary.org/page/54994482,Clithris,\N,minor,\N,\N,\N,"Tehon, 1918",191c5c1d-2811-49e2-ac0e-b72c822c28da,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1918
7113,8ae20fa1-e007-4356-8d10-1d8994618035,,Lithobius,Sigibius,strandzanicus,\N,\N,\N,Ribarov (1987),8ae20fa1-e007-4356-8d10-1d8994618035,"taxonomic status uncertain (Stoev, 2002 - A Catalogue and Key to the centipedes (Chilopoda) of Bulgaria: 49)",2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1987
4503,e8cdd483-5dd6-45b6-9987-d0e0fce95b50,,Ityphilus,\N,microcephalus,\N,\N,\N,Brölemann (1909),e8cdd483-5dd6-45b6-9987-d0e0fce95b50,\N,2006-04-12,1,42,14,2902,\N,3a4701fb-40bf-4e01-be4b-68c2d8414935,1,\N,\N,0,0,0,1909
1818,1e4b02d1-1bde-4e0a-8db5-b0008e3e4c67,,Geranium,\N,purpureum,\N,forsteri,var.,Wilmott,f3543c14-93ee-4da7-83db-2e4b1498c31a,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1921
7446,69f0c82f-2e43-4778-8369-af31cf67c10d,https://www.biodiversitylibrary.org/page/2810148,Pokabius,Anobius,utahensis,\N,\N,\N,Chamberlin (1902),69f0c82f-2e43-4778-8369-af31cf67c10d,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1902
7982,38c21221-c31d-4b61-9191-751799776696,,Lithobius,Sigibius,puritanus,\N,\N,\N,Chamberlin (1913),a5b48b46-5657-4654-81a4-60f480916c85,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1913
2604,169ce9f2-6f9d-4244-9442-85fb2e050a7e,,Geranium,\N,nuristanicum,\N,\N,\N,Schönb.-Tem. in Rech. f. (ed.),36eaca15-6e35-458d-acc0-baa1af3ee763,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1970
6797,96eba1cc-6c66-49f2-b83d-4fb1d338a07a,,Cryptops,Cryptops,longipes,\N,\N,\N,"Goux, 1950",96eba1cc-6c66-49f2-b83d-4fb1d338a07a,\N,2006-02-27,1,42,4,2911,\N,8288e264-4b7b-4946-83f6-13c173aa7025,1,\N,\N,0,0,0,1950
7255,832e6b4b-ad1e-46fa-829c-a85e5c2907f1,,Lithobius,Lithobius,ribauti,\N,\N,\N,"Chalande, 1907",832e6b4b-ad1e-46fa-829c-a85e5c2907f1,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1907
3480,1e413867-aff5-4945-b45b-794bd1acc276,https://www.biodiversitylibrary.org/page/576468,Chomatophilus,\N,smithi,\N,\N,\N,"Pocock, 1896",1e413867-aff5-4945-b45b-794bd1acc276,\N,2006-02-27,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1895
1069,f6748652-c558-4ec3-97c4-348d28678418,,Geranium,\N,arnottianum,\N,\N,\N,Steud.,f6748652-c558-4ec3-97c4-348d28678418,\N,2017-09,1,48,9,1005,\N,5ee133d2-a192-47e5-af65-a753667b9f68,1,\N,\N,0,0,0,1840
5720,d4190547-f9f6-4884-8cf0-61d20c592d88,,Geoperingueyia,\N,cathkinensis,\N,\N,\N,"Verhoeff, 1939",2be60c25-d3c6-40c5-a2dc-2c627158c56f,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1939
10103,04c76650-740f-4e64-bdee-89aff34be4f5,https://www.biodiversitylibrary.org/page/15410201,Hypoderma,\N,deformans,\N,\N,\N,"Weir, 1916",b59199a9-a2dd-4125-8635-a43b63132682,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1916
1420,bfac81e2-49c4-482c-98d9-8ae045a14332,https://www.biodiversitylibrary.org/page/49666802,Geranium,\N,molle,\N,vulcanicum,var.,A. Terracc.,fb808b69-3a15-43d9-83d2-d0a8885f7ce1,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1890
9817,3d0322c4-fe75-416a-87b1-f5f648c5772c,https://www.biodiversitylibrary.org/page/36219456,Lophodermina,\N,punctiformis,\N,\N,\N,"(Fr.) Tehon, 1935",4c7f4870-7ea8-4a41-aee9-8501c1c24b6b,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1935
9209,a0330627-c209-412a-a363-9d66c6cadedc,,Ploioderma,\N,lowei,\N,\N,\N,"Czabator, 1976",a0330627-c209-412a-a363-9d66c6cadedc,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1976
3348,263e7009-8d68-4629-b71e-4eaca97820e0,,Synerium,\N,nuble,\N,\N,\N,"Chamberlin, 1955",263e7009-8d68-4629-b71e-4eaca97820e0,\N,2006-02-27,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1955
8345,d88f2641-4fb3-47c3-b1e8-04b8aa884aa9,,Lithobius,Lithobius,sibillinicus,\N,\N,\N,"Matic, 1966",b58e750a-cd5b-4b0e-9a8f-abdb63765595,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1966
2705,49c2b0b0-e8e7-4c30-b43b-1c49b5103735,https://www.biodiversitylibrary.org/page/35442571,Geranium,\N,bolivianum,\N,\N,\N,R. Knuth in Engl.,f63eee70-156f-4649-9c55-122a82c3556d,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1912
1555,9a908f3b-c25e-4884-9862-37368faf6573,,Geranium,\N,robertianum,\N,albiflorum,var.,Van Heurck & Wesm.,567b2915-2144-4ed4-9892-003ab81e5a5f,\N,\N,2,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1861
