record_id,author,year,title,source,database_id,reference_code
2407,"Edgecombe G.D., Hollington L.M.",2005,"Morphology and relationship of a new species of Henicops (Chilopoda: Lithobiomorpha) from New South Wales and Queensland, Australia",Zootaxa. 961:1-20,42,47c0bf24-f3cc-444e-b4ba-948dc715ad89
2408,Edgecombe G.D.,2004,A new Henicops (Chilopopda: Lithobiomorpha) from Lord Howe Island and its sister group relationship with Australasian species,Acta Arachnologica. 53: 1-12,42,f14839b3-cf68-4116-b47b-065dda71048d
2409,"Hollington L.M., Edgecombe G.D.",2004,"Two new species of the henicopid centipede Henicops (Chilopoda: Lithobiomorpha) from Queensland and Victoria, with revision of species from western Australia and a synoptic classification of Henicopidae",Record of the Australian Museum . 56: 1-28,42,d6ab2a6e-3d7c-4329-befa-cfc372defa96
2410,Murakami Y.,1967,Postembryonic development of the common Myriapoda of Japan. XXIV. A new species of the family Henicopidae,"Zoological Magazine, Tokyo. 76: 7-12",42,f8d92b45-b73c-4d32-8a1a-372610e3fabd
2411,Shinohara K.,1982,A new genus of centipede of the subfamily Anopsobiinae (Henicopidae Chilopoda),Proceedings of the Japenese Society of Systematic Zoology . 24: 41-46,42,9d340e63-6969-4e34-a0d0-30361ae22646
2412,"Hoffman R.L., Crabill R.E.",1953,C. S. Rafinesque as the real father of American myriapodology: an analysis of his hitherto unrecognized species,Florida Entomologist . 36: 73-82,42,9d1550ed-da73-49f2-a813-cb199b592871
2413,Pocock R.I.,1902,A new and annectant type of chilopod,Quarterly Journal of Microscopical Sciences . 45: 417-448,42,ff3ce478-d1ca-4f37-b5b2-4dab3623d91b
2414,Bagnall R.S.,1935,Notes on British chilopods (centipedes). I.,Annals and Magazine of Natural History. (10)15: 473-479,42,fa6b73aa-9097-48b2-95ac-af45330283e3
2415,Attems C.,1927,Myriopoden aus dem nördlichen und östlichen Spanien gesammelt von Dr. F. Haas in den Jahren 1914-1919,Abhandlungen der Senckenbergischen Naturforschenden Gesellschaft . 39: 235-289,42,2bad02ff-3d34-468d-9528-01c599daaed5
2416,Minelli A.,1982,Contributo alla revisione dei chilopodi Geofilomorfi finora riferiti ai generi Henia e Chaetechelyne (Chilopoda Geophilomorpha),Memorie della Società Entomologica Italiana . 60 (1981): 253-268,42,c41a2144-175d-475c-ae2c-7cecf3f129f5
2417,Silvestri F.,1896,Nuovi diplopodi e chilopodi dell'Italia settentrionale,Bollettino del Museo Regionale di Scienze Naturali di Torino. 11(223): 1-5,42,fefa39f8-23e2-4573-bbc5-9473d77bfb67
2418,Verhoeff K.W.,1908,Über Chilopoden und Isopoden aus Tripolis und Barka gesammelt von Dr. Bruno Klaptocz. Berichtigung,"Zoologische Jahrbücher, Abteilung für Systematik. 26: 257-284",42,4a5ab7af-e2aa-42cc-a4a0-5e8ef3835607
2419,Costa A.,1883,Notizie ed osservazioni sulla geo-fauna sarda. Memoria Seconda. Risultamento di ricerche fatte in Sardegna nella primavera del 1882,"Atti dell'Accademia delle Scienze Fisiche e Matematiche, Napoli. (2) 1: 1-109",42,bafd53cc-16e3-4e0e-8f10-87fafe0cce33
2420,Silvestri F.,1898,Contributo alla conoscenza dei chilopodi e diplopodi dell'isola di Sardegna,Annali del Museo Civico di Storia Naturale di Genova. (2)18: 680-693,42,dca98c9d-ea40-43ee-91ed-380eb89f0653
2421,Attems C.,1908,Note sur les myriopodes recueillis par M. H. Gadeau de Kerville en Khroumirie et description de deux espèces et d'une varieté nouvelles provenant de cette region de la Tunisie. In: Gadeau de Kerville H. (ed.) Voyage zoologique en Khroumirie (Tunisie),"Bailliere, Paris. 103-116",42,d2f681f2-3968-4d55-a977-46bdbe727ddf
2422,Manfredi P.,1948,VII Contributo alla conoscenza dei miriapodi cavernicoli,Atti della Società Italiana di Scienze Naturali . 87: 198-224,42,2557030c-57ac-4aca-ac5d-5207e6b83f98
2423,"Minelli A., Zapparoli M.",1992,Considerazioni faunistiche e zoogeografiche sui chilopodi delle Alpi Occidentali,Biogeographia. 16: 211-243,42,8447a902-6e95-4ee8-aed2-51d76ee08873
2424,Verhoeff K.W.,1901,Über Mesogeophilus baldensis,Zoologischer Anzeiger . 24: 681-683,42,0bdc084c-a86f-4eda-bc1d-8dca1dd031c6
2425,Attems C.,1952,Eine Chalandea im Obirgebiet (Aus der Ordnung der Tausendfüssler und der Familie der Erdkriecher),Carinthia II. 142: 50-52,42,fd10ddda-9f8d-49cb-b9c6-9f3af406ee55
2426,Crabill R.E. jr.,1957,On the Newport chilopod genera,Journal of the Washington Academy of Sciences . 47: 343-345,42,348ffbb8-a3f6-4e3b-b3ab-285b3c869ad6
2427,Crabill R.E. jr.,1951,On the true identity of Geophilus huronicus Meinert and the presence of Geophilus longicornis Leach in North America (Chilopoda: Geophilomorpha: Geophilidae),Canadian Entomologist. 83: 314-315,42,8eeee84c-436d-4723-84a4-044fa088631e
2428,Zapparoli M.,2002,A catalogue of the centipedes from Greece (Chilopoda),Fragmenta Entomologica . 34: 1-146,42,1d793f72-ea7b-41bf-a9dc-318f43232de9
2429,Zapparoli M.,1979,Contributo alla conoscenza dei chilopodi delle Isole Toscane,Fragmenta Entomologica . 15: 43-51,42,d410ace0-fe7b-49e0-9861-ba7844499f90
2430,Würmli M.,1972,"U.-Klasse Chilopoda. In: Österreichische Akademie der Wissenschaften (ed.), Catalogus Faunae Austriae","Spinger-Verlag, Österreichische Staatsdruckerei, Wien. 11a: 1-16",42,3340eee5-be18-48bf-b78d-70fcd78af4de
2431,G.D. Darker,1967,\N,In: Can. J. Bot. 45:1445.,25,5d250f46-b6ef-4913-a983-59aadf05e0bf
2432,Verhoeff C.,1896,Zoologische Ergebnisse einer von Dr. R. Escherich unternommenen Reise nach Kleinasien. I. Theil. Bearbeitung der Myriopoden nebst anatomischen Beiträgen,Archiv für Naturgeschichte. 1(1): 1-26,42,202a8af4-1a65-4689-a8c0-67bdcc09e60e
2433,"Foddai D., Minelli, A., Scheller, U., Zapparoli, M.",1995,"Chilopoda, Diplopoda, Pauropoda, Symphyla. In: A. Minelli, S. Ruffo & S. LA Posta (eds.), Checklist delle specie della fauna italiana","Calderini, Bologna. 32: 1-35",42,c4b2a836-cf6d-4d22-b065-bc621197def8
2434,Attems C.,1907,Myriopoden aus der Krim und dem Kaukasus von Dr. A. Stuxberg gesammelt,Arkiv för Zoologi. 3(25): 1-16,42,c3f80e7b-6ff2-4163-9097-f909c0bc9b53
2435,Fanzago F.,1881,Ein neuer italienischer Geophilus,Zoologischer Anzeiger . 4: 378-379,42,58291fff-b23f-4e94-a9b9-14af98ba1539
2436,Minelli A.,1992,The centipedes of North-Eastern Italy Trentino-Alto Adige Veneto Friuli-Venezia Giulia),Gortania. 13(1991): 157-193,42,ca27a11b-918b-4d90-a33a-e48b0e8bc6cf
2437,Kaczmarek J.,1972,Beiträge zur Kenntnis bulgarischer Chilopoden. Teil IV.,"Bulletin de la Société des Amis des Sciences et des Lettres de Poznan, série D, Sciences Biologiques. 12-13: 261-264",42,93abc445-dcfc-4df5-88ac-9ecba2279a23
2438,Verhoeff C.,1896,Zur Phylogenie der Myriapodenordnungen,Zoologischer Anzeiger . 19: 153-159,42,500c4ce7-b191-41d2-8354-fc95b5d3d81f
2439,Porath C.O. von,1870,Om nagra Myriopoder fran Azorerna,Öfversigt af Kongliga Vetenskaps-Akademiens Förhandlingar. 27: 813-823,42,be954ff7-7137-493c-a8e7-1550ee960ea7
2440,Eason E.H.,1961,On the synonymy of some British centipedes,Annals and Magazine of Natural History. (13)4: 385-391,42,0869cd03-6935-479e-be75-0b5e60a35de5
2441,Attems C.,1900,Über die Färbung von Glomeris und Beschreibung neuer oder wenig gekannter paläarktischer Myriopoden,Archiv für Naturgeschichte. 66: 297-320,42,b2ff0f00-9cd2-4e1a-9795-9a9980c94aa0
2442,Chamberlin R.V.,1919,"Report of the Canadian Arctic Expedition, 1913-1918. Spiders, mites and myriapods","J. de L. Tache, Ottawa. 3H",42,16e5a738-712d-4ccf-bcd8-00505ec7695d
2443,Pocock R.I.,1890,Contribution to our knowledge of the Chilopoda of Liguria,Annali del Museo Civico di Storia Naturale di Genova. (ser.2) 9(29): 59-68,42,11c2fb2f-fc16-4b3d-9a8a-48ea0b315b03
2444,Minelli A.,1988,Chilopodi di ambienti montani e alpini delle Dolomiti. In Brandmayr P. (a cura di): Zoocenosi e paesaggio. I. Le Dolomiti. Val di Fiemme-Pale di S. Martino,"Studi Trentini di Scienze naturali, Acta Biologica. 64 suppl: 431-440",42,49860614-e4b4-4655-acf1-d46cd97ae046
2445,Verhoeff K.W.,1937,Über Chilopoden des alemannischen Gaues,Bericht der Naturforschenden Gesellschaft zu Freiburg. 35: 196-210,42,1ac30d2b-b08b-4d96-972b-b936b0ca7f79
2446,Verhoeff C.,1896,Geophiliden und Scolopendriden aus Portugal und Tabelle europäischer Geophilus-Arten,"Zoologischer Anzeiger . 19: 74-79, 81-89",42,5622ffb0-e031-4f79-a484-ea7eec097723
2447,Dobroruka L.J.,1957,Neue oder merkwürdige Zwergfüssler (Symphyla) und Hundertfüssler (Chilopoda) aus Böhmen,Acta Faunistica Entomologica Musei Nationalis Pragae. 2: 135-138,42,d9567b22-4218-4367-b44b-3c33afaf1400
2448,Dobroruka L.J.,1966,Europäische Schizotaenia Arten (Chil.),Zoologischer Anzeiger . 177: 400-401,42,e31d76ee-bfc9-4590-ae24-f0a28c6d5d39
2449,Folkmanova B.,1949,Prispevek k poznani stonozek severniho slezska,Prírodovédecky Sborník Ostravského Kraje. 10(2): 236-246,42,8e35ba4f-46dd-4393-9ffc-0512be1d9424
2450,Koch C.L.,1838,Deutschlands Crustaceen Myriapoden und Arachniden. In: (Panzer) Herrich-Schaeffer's Deutschlands Insecten,"Pustet, Regensburg . Heft 162",42,526bd8a9-5661-4cd4-bdb0-3c9a7b559ea3
2451,Stuxberg A.,1871,Bidrag till Skandinaviens Myriopodologi. II. Sveriges Chilopoder,Öfversigt af Kongliga Vetenskaps-Akademiens Förhandlingar. 28: 493-512,42,9fb830bd-087a-4f6b-9188-260da7e0f1de
2452,Lawrence R.F.,1956,Chilopoda of Tristan da Cunha,Results of the Norwegian Scientific Expedition to Tristan da Cunha. 39: 1-13,42,544c9357-8544-4290-b2c8-6a0ed0f35b2f
2453,Holdgate M.W.,1965,The fauna of the Tristan da Cunha Islands,Philosophical Transactions of the Royal Society of London . 249B: 361-402,42,aa551c50-ed89-400e-a065-57d02865e9e1
2454,Fanzago F.,1875,Miriapodi della Calabria,Atti della Società Veneto-Trentina di Scienze Naturali in Padova . 4(1): 44-76,42,06840ba3-758c-4f0a-82f7-7f8cf4b9c34d
2455,Fanzago F.,1876,Nuove contribuzioni alla fauna Miriopodologica Italiana,Annuario della Società dei Naturalisti di Modena. 2(10): 60-80,42,d170d096-7b43-4b5c-ab1a-e13994ae764c
2456,"Eisen, Stuxberg",1868,\N,Öfversigt af Kongliga Vetenskaps-Akademiens Förhandlingar. ***: ***,42,b9762287-f777-4023-a5b6-b6911bd7f57e
2457,Parfitt E.,1866,Rediscovery of Geophilus maritimus of Leach,The Zoologist. (2)1: 7,42,ed1e125b-1128-4fa4-b081-49dd9bd6ca57
2458,Faës H.,1902,Myriopodes du Valais (Vallée du Rhône et vallées latérales),Revue Suisse de Zoologie . 10: 31-164,42,c6043ab2-a703-4e00-860d-eb7357e0431e
2459,Verhoeff K.W.,1939,Streifzüge durch Spessart Odenwald und Hardt: Chilopoda,Bericht der Naturforschenden Gesellschaft zu Freiburg. 36: 225-243,42,0a46f81b-a54f-48ed-90ff-88b0e858998a
2460,Misioch M.,1979,"Notes on the taxonomy of Central Eurpoena Geophilomorpha. In: Camatini M. (ed.), Myriapod biology","Academic Press, London. 83-94",42,3c72b83d-c442-4730-9cd4-3cc5f9306728
2461,Geoffroy E.L.,1764,Histoire abrégèe des insectes dans laquelle ces animaux sont rangés suivant un órdre méthodique.,"Durand, Paris. Tome II, 690 pp.",42,2a0b3c22-f561-4992-bb14-0fd9aa6e3dc7
2462,Haase E.,1880,Ein neuer deutscher Geophilus,Zoologischer Anzeiger . 3: 68,42,1a617f9f-4282-408f-9f8a-855e0175399e
2463,Verhoeff K.W.,1940,"Chilopoden von Kärnten und Tauern, ihre Beziehungen zu europäischen und meditterranen Ländern und über allgemeine geographische Verhältnisse","Abhandlungen der Preussischen Akademie der Wissenschaften, Berlin. 1940: 5: 1-39",42,1fbb585c-eab8-49e2-857c-836b2f85d8fc
2464,Franz H.,1943,Die Landtierwelt der mittleren Hohen Tauern. Ein Beitrag zur Tiergeographischen und -soziologischen Erforschung der Alpen.,"Denkschrifte der Akademie der Wissenschaften, Wien. 107: 3-522; pls.1-14; maps 1-11",42,4fe28714-cd2e-4be4-9b95-f1df703038fa
2465,Manfredi P.,1956,"Miriapodi cavernicoli del Marocco, della Sardegna e del Piemonte",Atti della Società Italiana di Scienze Naturali . 95: 197-222-,42,197508c5-482a-4d83-ad08-7c6d797d8865
2466,Minelli A.,1983,Note critiche sui chilopodi della Sardegna,"Lavori della Società Italiana di Biogeografia. N.S., 8 (1980): 401-416",42,5ac32be1-c562-4a04-894a-fca1f1dade89
2467,Manfredi P.,1957,I miriapodi del Monte Pollino (Calabria) e considerazioni intorno ai miriapodi dell'Italia Meridionale,Annuario dell'Istituto e Museo di Zoologia dell'Università di Napoli. 9(2): 1-43,42,f2e76bb7-d8d5-4388-88b5-368c3b76490b
2468,P.A. Karsten,1888,\N,In: Meddn Soc. Fauna Flora fenn. 16:16.,25,dd4eab5e-8377-4b65-b0db-4a3c8d6ba805
2469,Matic Z.,1973,Lithobius balcanicus n. sp. - Une nouvelle lithobiide (Chilopoda Lithobiomorpha) de Bulgarie,"Bulletin de l'Institut de Zoologie et du Musée, Academie Bulgare des Sciences . 38: 249-251",42,0930c8ae-0efb-44c1-9525-2ce725b56270
2470,Manfredi P.,1936,I miriapodi italiani (II° Contributo). Chilopodi della Romagna e delle Marche,Memorie della Società Entomologica Italiana . 15: 123-128,42,ca24c1f4-7f38-4500-b4ca-1c8049d21b1e
2471,Matic Z.,1967,"Contributions à la connaissance des Scolopendromorphes (Scolopendromorpha, Chilopoda) de Croatie (Yougoslavie)",Bioloski Glasnik. 19: 19-26,42,f4f989f8-d4c0-416b-beff-2922c11206c6
2472,Kos I.,1995,Favna strig (Chilopoda) kocevskega roga (Slonenija),Razprave IV. Razreda SAZU. 36: 107-127,42,67f4ab5c-b231-4c12-a076-a3047d0ae81b
2473,Machado A.,1953,Alguns miriápodes de Espanha (colheitas de J. Mateu),Archivos del Instituto de Aclimatación. 1: 77-92,42,a186492c-f7bd-4aca-9029-a37509b31511
2474,Takakuwa Y.,1939,Chilopoden aus Ryukyu Inseln,Biogeographica . 3: 123-26,42,79248120-9898-4f61-a61f-5cb059fb1c37
2475,Demange J.-M.,1985,Myriapodes de la Cordillère de Merida (Vénézuéla) (Diplopoda. Chilopoda) récoltés par le Pr M. Lamotte,"Bulletin du Muséum National d'Histoire Naturelle, Paris. 7: 795-804",42,eb870a1f-7053-477b-83f9-ac2720a35b27
2476,Fedrizzi G.,1876,Sopra due nuove specie di geofili,Atti della Società Veneto-Trentina di Scienze Naturali in Padova . 5(1): 96-98,42,5e65187d-86df-47b2-9b5c-10915bdd7b52
2477,Takakuwa Y.,1938,Verzeichnis der Japanischen und Mandschureischen Chilopodenarten,Annotationes Zoologicae Japonenses. 17: 353-359,42,a475d27d-6f1c-469e-b141-1cca75109736
2478,Tömösváry E.,1880,Beitrag zur Kenntnis der Myriopoden Ungarns. I. Die Chilopoden,Zoologischer Anzeiger . 3: 617-619,42,7931b48d-511e-4413-a96b-f69bca31d1e8
2479,Daday E.,1889,Myriopoda regni Hungariae,Budapest. 104 pp.,42,5e1a1e99-2978-480f-80d8-614c2e88325b
2480,"Spelda J., Pilz C., Friedrich S, Martin J., Unsöld M, Melzer R.R.",2005,"""Hundert- und Tausendfüßer aus Südbayern, gesammelt auf den Exkursionen der Abteilung ""Arthropoda Varia"" der Zoologischen Staatssammlung München in der Jahren 2003 und 2004 (Myriapoda: Chilopoda, Diplopoda)""",Schubartiana. 1: 57-62,42,2521fdc9-f993-4e4b-982e-150bbe2a5f38
2481,Turk F.A.,1944,Myriapoda (Chilopoda and Diplopoda) from Cornwall with notes and descriptions of forms new to the British fauna,Annals and Magazine of Natural History. 11: 532-551,42,48c47ac7-b22e-47b6-b590-e9da364a994e
2482,Blower G.,1955,Yorkshire centipedes,"Naturalist, London. 855: 137-146",42,0cf2a4d2-1e93-4545-8521-c82a2723084b
2483,Moniez R.,1890,Acariens et Insectes marins des côtes du Boulonnais,Revue biologique du nord de la France. 2: 4,42,828b3ed5-c16e-4a39-bf7e-f9350d0c580c
2484,"Minelli A., Spolaor A., Tortani S.",1982,I chilopodi delle Isole Eolie,Animalia. 8(1981): 27-42,42,dac6cf5d-6076-421c-a3a9-adda0a072eca
2485,Attems C.,1938,Myriopoden von Hawaii,Proceedings of the Zoological Society of London . 108B: 365-387,42,88e40101-0fb8-4338-b4ba-133d674cec12
2486,Mauriès J.-P.,1968,"Myriapods de l´ Île aux singes (Makokou, Gabon) récoltés par J. A. Barra","du Muséum d´Histoire Naturelle, Paris. (2) 40 (4): 768-771",42,6b14d7fc-e2dc-4d46-a169-92a2ae1997eb
2487,Winter,1888,\N,"In: Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1.3(lief. 30):168.",25,86cbe96f-4eb4-4ac9-9bf6-0d0f17d3a4ee
2488,Attems C.,1911,Description de myriopodes nouveaux recueillis par M. Henri Gadeau de Kerville pendant son voyage zoologique en Syrie,Bulletin de la Société des Amis des Sciences Naturelles de Rouen. 46: 61-67,42,dccae88c-32c6-4fc0-8686-5e263d4d234a
2489,Seliwanoff A.,1879,Bothriogaster eine neue Gattung aus der Familie der Geiphiliden,Zoologischer Anzeiger . 2: 620,42,f3d21a59-7c2a-4eab-b202-7f87019e9175
2490,Attems C.,1896,Beschreibung der von Dr. Stuhlmann in Ost-Afrika gesammelten Myriopoden,Mitteilungen aus dem Naturhistorischen Museum in Hamburg. 13: 21-42,42,6f19f981-cb9a-4c79-9aba-89b44c31b48a
2491,Zapparoli M.,2006,***Chilopoda from Cyprus***,***. [in progress],42,97920434-539d-4c82-9411-6da73d6e02bf
2492,Attems C.,1899,Neues über palaearktische Myriopoden,"Zoologische Jahrbücher, Abteilung für Systematik. 12: 286-336",42,4c497b0d-2ece-4f37-a502-9eb29f27ddad
2493,"Minelli A., Pasqual C.",1986,On some abnormal specimens of centipedes (Chilopoda),Lavori della Società Veneziana di Scienze Naturali. 11: 135-141,42,4bdc7beb-c4b8-411d-b206-52b2fbafd8f6
2494,"Minelli A., Pasqual C., Etonti G.",1984,I chilopodi geophilomorfi del gen. Himantarium C. L. Koch con particolare riferimento alle popolazioni italiane,Lavori della Società Veneziana di Scienze Naturali. 9: 73-84,42,8d2a5582-e2b6-4ee1-bf61-f3192d1af93f
2495,Brullé A.,1832,"Myriapodes, in Expédition scientifique de Morée. in: Expédition Scientifique de Morée. Vol. 3. Partie Zoologie, Sect. des Sciences Physiques","Levrault, Paris. 62-63",42,8dad0c3f-ef28-4ee4-9cda-9036c54989a3
2496,Verhoeff K.W.,1939,Beobachtungen an einigen Lithobiomorphen,Zeitschrift für Morphologie und Ökologie der Tiere. 35: 455-462,42,54aaa072-dd47-4883-bff3-7ede619cd888
2497,Brandt J.F.,1841,Ueber die in der Regenschaft Algier beobachtaten Myriapoden. In: Wagner's Reisen in d. Regentschaft Algier. 3.,Leipzig. incl. 285-289,42,1c3836f1-d172-4651-b542-51bb5e2d11c0
2498,Risso A.,1826,IIe Famille (des myriapodes). Les Syngnathes in: Histoire naturelle des principales productions de l'Europe méridionale,"Leurault, Paris. 5: 153-155",42,b7309f96-96bb-4141-8108-327da5102e6d
2499,"Matic Z., Darabantu C.",1974,Contributions à la connaissance du genre Thracophilus Verhoeff (Geophilomorpha Himantariidae),"Bulletin de l'Institut de Zoologie et du Musée, Academie Bulgare des Sciences. 40: 93-98",42,9ba97dc5-3756-4b12-85e6-d50e0adb1f27
2500,Crabill R.E. jr.,1960,A remarkable form of sexual dimorphism in a centipede (Chilopoda: Lithobiomorpha: Lithobiidae),Entomological News. 71: 156-161,42,78d7ca06-5c8b-473f-923c-d00c9e2c0400
2501,Attems C.,1908,Myriopoden von Elba,"Zoologische Jahrbücher, Abteilung für Systematik. 26: 181-195",42,fab8e63f-aea4-40e0-a0d7-1d47f034b736
2502,Plateau F.,1872,Matériaux pour la Faune Belge. 2me note. Myriapodes.,"Bulletin de l'Académie Royale des Sciences, des Lettres et des Beaux-Arts de Belgique. (2)33: 21 pp.",42,54300369-729a-4ab2-80e7-d70210af68ab
2503,Brölemann H.W.,1947,Catalogue des myriapodes chilopodes de la collection de l'Institut Scientifique Chérifien,Bulletin de la Société des Sciences Naturelles et Physiques du Maroc. 25-27: 172-182,42,70cbf3b3-efdb-46e2-b9cf-123f35503057
2504,Manfredi P.,1976,Catalogo dei tipi del Museo Civico di Storia Naturale di Milano. IV. I tipi dei miriapodi (Diplopoda e Chilopoda),Atti della Società Italiana di Scienze Naturali . 117: 214-238,42,69425a42-bd76-426b-99b8-18245b4d3052
2505,"Matic Z., Darabantu C.",1969,Contributo alla conoscenza del genere Nesoporogaster Verhoeff 1924 (Geophilomorpha),Memorie del Museo Civico di Storia Naturale di Verona. 16: 447-454,42,8ff9698f-55f3-4316-b25c-53a3b5c3ed20
2506,Eason E.H.,1962,The chilopod genus Nesoporogaster Verhoeff,Proceedings of the Zoological Society of London . 138: 123-132,42,778e4d13-6220-40c6-a832-ba9327a3d748
2507,Vigna Taglianti A.,1992,Considerazioni sul popolamento delle Alpi occidentali in conclusione del XXVIII Congresso della Società Italiana di Biogeografia,Biogeographia. 16: 513-519,42,ad479b7e-fb85-4b5a-9b3b-36cd7c23d221
2508,Ribaut H.,1910,Races de Stigmatogaster gracilis (Mein.) [Myriop.],Archives de Zoologie Expérimentale et Générale . (5)5: XLI-XLIII,42,905cb2eb-050b-4469-b94f-571c2623164a
2509,Fabre L.,1855,Recherches sur l'anatomie des organes reproducteurs et sur le développement des myriapodes,"Annales des Sciences Naturelles, Paris . (4)3: 257-316",42,c56157c9-d91b-48c4-ba21-1b99aa7661cb
